ISBN13,Title of the Book,Author/s,Book type,Original Price (RRP),Discounted price,ISBN-10,Published Date,Publisher,No. of Pages
9780755350872,The Eagle's Prophecy (Eagles of the Empire 6),['Simon Scarrow'],ePUB,12.99,12.99,755350871,04-09-2008,Headline,448
9780307390530,failed to fetch page,,,,,,,,
9781448106899,The Godfather,['Mario Puzo'],ePUB,15.99,15.99,1448106893,30-11-2012,Random House,608
9780141981796,Life 3.0,['Max Tegmark'],ePUB,15.99,15.99,141981792,29-08-2017,Penguin Books Ltd,400
9781787019768,Lonely Planet's Ultimate Eatlist,['Lonely Planet Food'],ePUB,39.99,27.95,1787019764,01-08-2018,Lonely Planet Publications (eBooks),
9780141903019,Bermondsey Boy,['Tommy Steele'],ePUB,14.99,14.99,141903015,05-04-2007,Penguin Books Ltd,320
9781407052564,Birdsong,['Sebastian Faulks'],ePUB,15.99,15.99,140705256X,23-02-2010,Random House,528
9780547504810,Around My French Table,['Dorie Greenspan'],ePUB,7.99,7.99,547504810,08-10-2010,HarperCollins,
9781401953522,The Year of Less,['Cait Flanders'],ePUB,2.99,2.99,1401953522,16-01-2018,Hay House,
9780768499544,The God Chasers Expanded Ed.,['Tommy Tenney'],ePUB,19.06,15.99,768499542,18-03-2012,"Destiny Image, Inc.",0
9780141962511,Mercy,['Jussi Adler-Olsen'],ePUB,15.99,15.99,141962518,12-05-2011,Penguin Books Ltd,512
9781405523707,The Difference a Day Makes,['Carole Matthews'],ePUB,12.99,12.99,1405523700,01-01-2013,"Little, Brown Book Group",464
9780330465601,The Modigliani Scandal,['Ken Follett'],ePUB,12.35,8.95,330465600,04-09-2008,,0
9780141928005,The First Rumpole Omnibus,['John Mortimer'],ePUB,16.99,16.99,014192800X,01-01-2000,Penguin Books Ltd,560
9781101157459,The Westing Game (Puffin Modern Classics),['Ellen Raskin'],ePUB,13.19,10.99,1101157453,12-04-2004,Penguin Young Readers Group,192
9780600623007,Hamlyn All Colour Cookery: 200 Super Soups,['Sara Lewis'],ePUB,6.99,6.99,600623009,07-09-2007,Octopus,240
9780141946610,Our Street,"[""Gilda O'Neill""]",ePUB,15.99,15.99,014194661X,01-07-2004,Penguin Books Ltd,320
9780141339429,Legend,['Marie Lu'],ePUB,4.99,4.99,014133942X,02-02-2012,Penguin Random House Children's UK,368
9780297859406,Gone Girl,['Gillian Flynn'],ePUB,11.99,11.99,297859404,24-05-2012,Orion,320
9781283297073,The Battle of Midway,['Professor Emeritus of History Craig L Symonds'],E-Book,0,0,1283297078,07-09-2011,"Oxford University Press, USA",464
9780575091504,The Blade Itself,['Joe Abercrombie'],ePUB,12.99,12.99,575091509,18-06-2009,Orion,544
9781405913652,The Fate of Ten,['Pittacus Lore'],ePUB,15.99,15.99,1405913657,10-09-2015,Penguin Books Ltd,384
9780755351855,Sheer Mischief,['Jill Mansell'],ePUB,12.99,12.99,755351851,06-10-2010,Headline,512
9781370201914,The Unbreakable Curse (Accursed Archangels #1),['Alexia Purdy'],ePUB,0,0,1370201915,26-03-2018,Melancholy Muse Press,
9780718196080,The Heart is a Lonely Hunter,['Carson McCullers'],ePUB,15.99,15.99,718196082,26-04-2012,Penguin Books Ltd,352
9780307272119,failed to fetch page,,,,,,,,
9780375980985,Where Do Diggers Sleep at Night?,"['Brianna Caplan Sayres', 'Christian Slade']",ePUB,11.99,10.99,375980989,22-05-2012,Random House Children's Books,
9780241322345,The Constant Gardener,['John le Carré'],ePUB,15.99,15.99,241322340,27-09-2018,Penguin Books Ltd,592
9780141924045,Snow Crash,['Neal Stephenson'],ePUB,15.99,15.99,141924047,01-01-2000,Penguin Books Ltd,448
9781101476772,Mercy Blade,['Faith Hunter'],ePUB,13.19,10.99,110147677X,04-01-2011,Penguin Publishing Group,
9780998815596,Violent Delights,['Jessica Hawkins'],ePUB,5.99,5.99,998815594,19-03-2019,"518 Books, Inc.",
9780743423083,Blue Gold,['Clive Cussler'],ePUB,12.99,12.99,743423089,01-08-2000,Pocket Books,400
9780743246392,The Great Gatsby,['F. Scott Fitzgerald'],ePUB,11.99,11.99,074324639X,27-05-2003,Scribner,165
9780761176855,Pranklopedia,['Julie Winterbottom'],ePUB,19.99,19.99,761176853,23-04-2013,Workman Publishing Company,250
9780748130191,MaddAddam,['Margaret Atwood'],ePUB,11.99,11.99,748130195,07-08-2014,"Little, Brown Book Group",496
9780141983035,The Undoing Project,['Michael Lewis'],ePUB,15.99,15.99,141983035,06-12-2016,Penguin Books Ltd,320
9780330528405,Telling Tales,['Ann Cleeves'],ePUB,10.4,7.5,330528408,03-02-2011,,0
9780141938363,Games People Play,['Eric Berne'],ePUB,14.99,14.99,141938366,01-01-2000,Penguin Books Ltd,176
9780571247905,Ghosts of Spain: Travels Through a Country's Hidden Past,['Giles Tremlett'],ePUB,16.49,14.99,571247903,15-07-2011,Faber and Faber,496
9780241966846,I Am Zlatan Ibrahimovic,['Zlatan Ibrahimovic'],ePUB,14.99,14.99,241966841,27-06-2013,Penguin Books Ltd,352
9780648257714,Bye Baby,['Daniel Donnelly'],ePUB,4.99,4.99,648257711,02-07-2018,Daniel Donnelly,312
9780071817196,failed to fetch page,,,,,,,,
9781101203347,The F-Factor Diet,['Tanya Zuckerbrot'],ePUB,13.7,11.99,110120334X,04-12-2007,Penguin Publishing Group,288
9780463893999,Kiss Me Tonight,['Emma Hart'],ePUB,6.78,6.78,463893999,24-09-2019,Emma Hart,
9781102466550,"Hostile Witness, a Josie Bates Thriller",['Rebecca Forster'],ePUB,0,0,1102466557,13-11-2015,Rebecca Forster,
9780141928920,Sea Lord,['Bernard Cornwell'],ePUB,15.99,15.99,141928921,02-11-2006,Penguin Books Ltd,320
9780748109326,Cause Of Death,['Patricia Cornwell'],ePUB,11.99,11.99,748109323,04-09-2008,"Little, Brown Book Group",384
9780761171737,Home Ec for Everyone: Practical Life Skills in 118 Projects,"['Sharon Bowers', 'David Bowers']",Paperback,27.8,27.8,1523512377,30-10-2023,Workman,240
9780141904986,Fair Stood the Wind for France,['H. E. Bates'],ePUB,15.99,15.99,141904984,07-04-2005,Penguin Books Ltd,256
9780241373361,The Secret Commonwealth: The Book of Dust Volume Two,"['Philip Pullman', 'Christopher Wormell']",ePUB,14.99,14.99,241373360,03-10-2019,Penguin Random House Children's UK,784
9781405930987,The Taking of Annie Thorne,['C. J. Tudor'],ePUB,15.99,15.99,1405930985,21-02-2019,Penguin Books Ltd,352
9780748115440,Knife Of Dreams,['Robert Jordan'],ePUB,12.99,12.99,748115447,24-08-2010,"Little, Brown Book Group",832
9780241321997,failed to fetch page,,,,,,,,
9780316260237,The Water Will Come,['Jeff Goodell'],ePUB,20.99,20.99,316260231,24-10-2017,"Little, Brown and Company",352
9781405935050,Tom Clancy's Power and Empire,['Marc Cameron'],ePUB,15.99,15.99,1405935057,30-11-2017,Penguin Books Ltd,432
9780330469326,Dead Right,['Peter Robinson'],ePUB,12.35,8.95,330469320,04-09-2008,,0
9781311614704,"Quran English Translation. Clear, Easy to Read, in Modern English.",['Talal Itani'],ePUB,0,0,1311614702,17-05-2015,Talal Itani,
9780857200136,The Executioner,['Chris Carter'],ePUB,4.99,4.99,857200135,08-07-2010,Simon & Schuster UK,480
9780755375646,Revenge,['Martina Cole'],ePUB,11.99,11.99,755375645,24-10-2013,Headline,512
9780156035002,failed to fetch page,,,,,,,,
9781405939775,The Chestnut Man,"['Søren Sveistrup', 'Caroline Waight']",ePUB,15.99,15.99,140593977X,10-01-2019,Penguin Books Ltd,400
9780241187173,Roller-Coaster,['Ian Kershaw'],ePUB,18.99,18.99,241187176,30-08-2018,Penguin Books Ltd,704
9780241968024,Hot Milk,['Deborah Levy'],ePUB,15.99,15.99,024196802X,24-03-2016,Penguin Books Ltd,208
9781407058115,Don't Blink,['James Patterson'],ePUB,15.99,15.99,1407058118,05-08-2010,Random House,496
9780748112517,Twilight,['Stephenie Meyer'],ePUB,11.99,11.99,748112510,26-02-2009,"Little, Brown Book Group",464
9780141918921,"Thinking, Fast and Slow",['Daniel Kahneman'],ePUB,18.99,18.99,141918926,03-11-2011,Penguin Books Ltd,512
9780141398174,Wailing Ghosts,"['Pu Songling', 'John Minford']",ePUB,1.99,1.99,141398175,26-02-2015,Penguin Books Ltd,80
9780440338789,Dreamfever,['Karen Marie Moning'],ePUB,13.19,10.88,440338786,18-08-2009,Random House Publishing Group,
9780356511115,Fallen,['Benedict Jacka'],ePUB,11.99,11.99,356511111,10-10-2019,"Little, Brown Book Group",384
9780349121321,The Glass Room,['Simon Mawer'],Paperback,22.99,20.4,034912132X,01-08-2010,Little Brown,416
9781401919269,The Law of Attraction,"['Esther Hicks', 'Jerry Hicks']",ePUB,18.34,14.99,140191926X,01-10-2006,Hay House,194
9780141915036,The Grapes of Wrath,"['Robert DeMott', 'John Steinbeck']",ePUB,15.99,15.99,014191503X,26-04-2001,Penguin Books Ltd,544
9780141929453,Matilda,"['Roald Dahl', 'Quentin Blake']",ePUB,9.99,9.99,141929456,06-03-2003,Penguin Random House Children's UK,256
9781370124954,Say You're Sorry,['Ian C.P. Irvine'],ePUB,0,0,1370124953,29-12-2017,Ian C.P. Irvine,
9780751558678,Voices In Summer,['Rosamunde Pilcher'],ePUB,12.99,12.99,751558672,10-07-2014,"Little, Brown Book Group",288
9780761168935,Keep Your Brain Alive,"['Lawrence Katz', 'Manning Rubin']",Paperback,20.25,20.25,761168931,02-06-2014,Workman,204
9780486114347,Moby-Dick,['Herman Melville'],ePUB,1.45,1.45,486114341,13-02-2012,Dover Publications,464
9781405941624,The Cabin,"['Jørn Lier Horst', 'Anne Bruce']",ePUB,15.99,15.99,1405941626,08-08-2019,Penguin Books Ltd,400
9780230739062,failed to fetch page,,,,,,,,
9781250121301,Down a Dark Road,['Linda Castillo'],ePUB,14.95,11.99,1250121302,11-07-2017,St. Martin's Publishing Group,
9780807000410,An Indigenous Peoples' History of the United States,['Roxanne Dunbar-Ortiz'],ePUB,26.34,21.99,807000418,16-09-2014,Beacon Press,
9781119475873,(ISC)2 CISSP Certified Information Systems Security Professional Official Study Guide,"['Mike Chapple', 'James Michael Stewart', 'Darril Gibson']",ePUB,75.99,75.99,1119475872,16-04-2018,Wiley,1104
9780470893333,The Little Book of Common Sense Investing,['John C. Bogle'],ePUB,23.99,23.99,470893338,21-05-2010,Wiley,240
9780241205648,Churchill,['Andrew Roberts'],ePUB,18.99,18.99,241205646,04-10-2018,Penguin Books Ltd,1152
9780307459923,failed to fetch page,,,,,,,,
9780007321575,The Saddest Girl in the World,['Cathy Glass'],ePUB,12.99,12.99,7321570,20-03-2009,HarperCollins Publishers,320
9780141986296,Don't Touch My Hair,['Emma Dabiri'],ePUB,15.99,15.99,141986298,02-05-2019,Penguin Books Ltd,240
9781101905104,Moosewood Restaurant New Classics,['Moosewood Collective'],ePUB,0,0,1101905107,18-08-2015,Potter/Ten Speed/Harmony/Rodale,
9780571248209,The Bell Jar,['Sylvia Plath'],ePUB,16.49,14.99,571248209,20-11-2008,Faber & Faber,240
9781841494197,Matter,['Iain M. Banks'],Paperback,22.99,20.35,1841494194,01-02-2009,Little Brown,656
9780761179580,The Silver Palate Cookbook,"['Sheila Lukins', 'Julee Rosso']",ePUB,29.99,29.99,761179585,20-04-2007,Workman Publishing Company,464
9780486113739,The Lost World,['Sir Arthur Conan Doyle'],ePUB,1.45,1.45,486113736,22-08-2012,Dover Publications,176
9781405913171,The Book of Souls,['James Oswald'],ePUB,15.99,15.99,1405913177,22-11-2012,Penguin Books Ltd,400
9780008139476,The Last Kingdom,['Bernard Cornwell'],Paperback,22.99,20.35,000721801X,03-10-2005,HarperCollins Publishers,327
9780751548761,Lazybones,['Mark Billingham'],Paperback,26.4,26.4,751548766,24-04-2012,Little Brown,496
9780748123797,The Girl With All The Gifts,['M. R. Carey'],ePUB,11.99,11.99,748123792,14-01-2014,"Little, Brown Book Group",416
9781370148721,"The Zombie Chronicles, Book 1",['Mark Mulle'],ePUB,0,0,1370148720,12-10-2016,Mark Mulle,
9781101220733,Why Does He Do That?,['Lundy Bancroft'],ePUB,17.14,13.99,1101220732,02-09-2003,Penguin Publishing Group,432
9780993683718,Appaloosa Summer,['Tudor Robins'],ePUB,4.99,4.99,993683711,25-10-2023,Tudor Robins,
9780141975009,The Establishment,['Owen Jones'],ePUB,15.99,15.99,141975008,04-09-2014,Penguin Books Ltd,288
9780718198275,The Mystery of Mercy Close,['Marian Keyes'],ePUB,15.99,15.99,718198271,13-09-2012,Penguin Books Ltd,528
9781407035437,Thud!,['Terry Pratchett'],ePUB,15.99,15.99,1407035436,01-12-2009,Transworld,464
9780141971742,Cinder,['Marissa Meyer'],ePUB,12.99,12.99,141971746,05-01-2012,Penguin Random House Children's UK,400
9781281372062,Introducing Foucault,"['Chris Horrocks', 'Zoran Jevtic']",E-Book,0,0,1281372064,01-01-2004,Icon Books Limited,175
9781310718595,The Complete Guide To Clinical Aromatherapy and the Essential Oils of The Physical Body,['Elizabeth Ashley'],ePUB,0,0,1310718598,18-05-2015,Elizabeth Ashley,
9780062043689,failed to fetch page,,,,,,,,
9780141970745,Stuff Matters,['Mark Miodownik'],ePUB,15.99,15.99,014197074X,06-06-2013,Penguin Books Ltd,352
9780141938653,Oh! to be in England,['H. E. Bates'],ePUB,15.99,15.99,014193865X,30-11-2006,Penguin Books Ltd,128
9780735638723,Code,['Charles Petzold'],ePUB,53.89,53.89,735638721,11-10-2000,Pearson Technology Group,400
9780571280605,Rooftoppers,['Katherine Rundell'],ePUB,9.99,9.01,571280609,26-02-2013,Faber & Faber,288
9780307483584,Darkest Fear,['Harlan Coben'],ePUB,15.34,12.31,307483584,12-11-2008,Random House Publishing Group,
9780748111886,Cursor's Fury,['Jim Butcher'],ePUB,11.99,11.99,748111883,02-07-2009,"Little, Brown Book Group",512
9780241303900,Maigret and the Old People,"['Georges Simenon', 'Shaun Whiteside']",ePUB,15.99,15.99,241303907,07-06-2018,Penguin Books Ltd,160
9780008131968,Behind Her Eyes,['Sarah Pinborough'],Hardcover,37.99,33.8,8131961,01-02-2017,HarperCollins Publishers,384
9780141373041,failed to fetch page,,,,,,,,
9780575097438,Words of Radiance,['Brandon Sanderson'],ePUB,15.99,15.99,575097434,06-03-2014,Orion,1088
9780748120024,Task Force Black,['Mark Urban'],ePUB,12.99,12.99,748120025,18-02-2010,"Little, Brown Book Group",352
9781407016597,A Mercy,['Toni Morrison'],ePUB,15.99,15.99,1407016598,26-01-2010,Random House,176
9780141354231,failed to fetch page,,,,,,,,
9780330465823,Triple,['Ken Follett'],ePUB,13.95,10.5,330465821,04-09-2008,,0
9781101902912,Seven Principles for Making Marriage Work,"['John Phd Gottman', 'Nan Silver']",E-Book,0,0,1101902914,01-01-2015,Potter/Tenspeed/Harmony,
9780698159815,Days of Rage,['Brad Taylor'],ePUB,37.95,37.95,698159810,15-07-2014,Penguin Publishing Group,384
9780241985120,All the Rage,['Cara Hunter'],ePUB,15.99,15.99,241985129,19-12-2019,Penguin Books Ltd,416
9781405932264,Veg,['Jamie Oliver'],ePUB,21.99,21.99,1405932260,22-08-2019,Penguin Books Ltd,288
9780767917902,What I Know Now,['Ellyn Spragins'],Paperback,31.75,31.75,767917901,01-04-2008,R WYLER & CO                  ,208
9780761189633,Younger Next Year: The Exercise Program,['Chris Crowley'],ePUB,19.99,19.99,761189637,15-12-2015,Workman Publishing Company,176
9780307271341,failed to fetch page,,,,,,,,
9780241983218,The Silence of the Girls,['Pat Barker'],ePUB,15.99,15.99,241983215,30-08-2018,Penguin Books Ltd,368
9780307351937,failed to fetch page,,,,,,,,
9780755387168,Judge and Jury,"['James Patterson', 'Andrew Gross']",ePUB,12.99,12.99,755387163,28-04-2011,Headline,330
9780356504209,Strange Dogs,['James S. A. Corey'],ePUB,2.99,2.99,356504204,18-07-2017,"Little, Brown Book Group",112
9780575097933,Do Androids Dream Of Electric Sheep?,['Philip K Dick'],ePUB,9.99,9.99,575097930,01-04-2010,Orion,208
9780748116102,Death Masks,['Jim Butcher'],ePUB,12.99,12.99,748116109,04-03-2010,"Little, Brown Book Group",416
9781405527231,The Chain Of Curiosity,['Sandi Toksvig'],ePUB,12.99,12.99,1405527234,24-01-2013,"Little, Brown Book Group",320
9780008117450,Ship of Magic,['Robin Hobb'],Paperback,22.99,20.35,8117454,13-08-2015,HarperCollins Publishers,896
9780141924991,Till We Meet Again,['Lesley Pearse'],ePUB,15.99,15.99,141924993,27-07-2006,Penguin Books Ltd,512
9780297608905,The Second Half,"['Roy Keane', 'Roddy Doyle']",ePUB,12.99,12.99,297608908,09-10-2014,Orion,288
9780544812154,Spring 2016 Young Adult Debut Novels,['Clarion Books'],ePUB,0,0,544812158,06-10-2015,HarperCollins,
9781302369941,Thanos Rising,"['Jason Aaron', 'Simone Bianchi']",ePUB,13.19,10.99,1302369946,04-06-2014,Marvel Entertainment,
9780810983915,Dog Days (Diary of a Wimpy Kid #4),['Jeff Kinney'],Hardcover,28.4,28.4,1419741888,12-10-2009,HARRY N ABRAMS INC            ,224
9780141924595,An Ice-cream War,['William Boyd'],ePUB,15.99,15.99,141924594,19-12-2013,Penguin Books Ltd,384
9780749009403,Ghost Town,['Rachel Caine'],ePUB,10.25,10.25,749009403,01-11-2010,Allison & Busby,478
9780755388363,Fear Nothing (Detective D.D. Warren 7),['Lisa Gardner'],ePUB,11.99,11.99,755388364,07-01-2014,Headline,384
9780230764866,failed to fetch page,,,,,,,,
9780330514729,A Necessary End,['Peter Robinson'],ePUB,12.35,8.95,330514725,21-08-2009,,0
9781841495965,The Traitor Queen,['Trudi Canavan'],Paperback,22.99,20.4,1841495964,30-07-2013,Little Brown,544
9780786954063,The Halfling's Gem,['R.A. Salvatore'],ePUB,16.12,12.99,078695406X,23-06-2009,Wizards of the Coast Publishing,384
9780241957103,The Forty Rules of Love,['Elif Shafak'],ePUB,15.99,15.99,241957109,02-06-2011,Penguin Books Ltd,368
9781306981866,Typhoon Pilot,['Desmond Scott'],E-Book,0,0,1306981867,01-01-1982,LEO COOPER,192
9780141915128,Want to Play?,['P. J. Tracy'],ePUB,15.99,15.99,141915129,06-05-2004,Penguin Books Ltd,496
9781301529049,The Foxhole Court,['Nora Sakavic'],ePUB,0,0,1301529044,10-05-2015,Nora Sakavic,
9780486113845,The Tempest,['William Shakespeare'],ePUB,1.45,1.45,486113841,22-03-2012,Dover Publications,96
9780755350865,The Eagle's Prey (Eagles of the Empire 5),['Simon Scarrow'],ePUB,12.99,12.99,755350863,04-09-2008,Headline,448
9781119551416,Testing Business Ideas,"['David J. Bland', 'Alexander Osterwalder']",ePUB,35.99,35.99,1119551412,06-11-2019,Wiley,368
9780141962535,Redemption,"['Jussi Adler-Olsen', 'Martin Aitken']",ePUB,15.99,15.99,141962534,18-07-2013,Penguin Books Ltd,640
9780793842902,How to Behave So Your Dog Behaves Revised and Updated 2nd Edition,['Dr. Sophia Yin'],ePUB,20.53,16.99,793842905,01-07-2010,"TFH Publications, Inc.",
9780547608044,The Tigress of Forli,['Elizabeth Lev'],ePUB,16.5,11.95,547608047,18-10-2011,,320
9780141363981,The Dark Prophecy (The Trials of Apollo Book 2),['Rick Riordan'],ePUB,14.99,14.99,141363983,02-05-2017,Penguin Random House Children's UK,528
9780241958902,The Templar's Secret,['Chloe M. Palov'],ePUB,15.99,15.99,241958903,20-11-2012,Penguin Books Ltd,528
9780755377619,A Perfect Heritage,['Penny Vincenzi'],ePUB,11.99,11.99,755377613,19-06-2014,Headline,528
9780748111732,Academ's Fury,['Jim Butcher'],ePUB,11.99,11.99,748111735,04-06-2009,"Little, Brown Book Group",608
9780718197902,Antifragile,['Nassim Nicholas Taleb'],ePUB,16.99,16.99,718197909,27-11-2012,Penguin Books Ltd,544
9781405525404,Having A Lovely Time,['Jenny Eclair'],ePUB,12.99,12.99,1405525401,06-12-2012,"Little, Brown Book Group",320
9780141959443,Gamble,['Felix Francis'],ePUB,15.99,15.99,141959444,01-09-2011,Penguin Books Ltd,432
9781405932547,The Snow Girls,['Chris Mooney'],ePUB,15.99,15.99,1405932546,15-11-2018,Penguin Books Ltd,400
9781643750163,Ordinary Girls,['Jaquira Díaz'],ePUB,23.99,23.99,164375016X,29-10-2019,Algonquin Books,
9780307279729,failed to fetch page,,,,,,,,
9781405913867,Christmas at the Ragdoll Orphanage,['Suzanne Lambert'],ePUB,14.99,14.99,140591386X,07-11-2013,Penguin Books Ltd,304
9780999048139,Solis,['Kat Ross'],ePUB,4.39,4.39,999048139,01-08-2021,Acorn Publishing,
9780241969014,Our Endless Numbered Days,['Claire Fuller'],ePUB,15.99,15.99,241969018,26-02-2015,Penguin Books Ltd,368
9780748120505,The Dying Hours,['Mark Billingham'],ePUB,12.99,12.99,748120505,23-05-2013,"Little, Brown Book Group",416
9781405934893,The Mist,"['Ragnar Jónasson', 'Victoria Cribb']",ePUB,15.99,15.99,1405934891,30-04-2020,Penguin Books Ltd,320
9781407139982,The Hunger Games Complete Trilogy,['Suzanne Collins'],ePUB,42.05,33.99,1407139983,03-10-2013,Scholastic,
9780749012106,Yew Tree Gardens,['Anna Jacobs'],ePUB,14.38,12.99,749012102,30-07-2012,Allison & Busby,320
